link,date_time,original_text,length,geo_hint,engagement_signal,product_hint,stage,primary_breakdown_point,channel,root_cause,emotion,emotion_severity,summary_insight,actionability_score_5,fixability_score_5,evidence_strength
https://www.youtube.com/watch?v=zdfdK9uPAs4&lc=UgznP2Q6bfU4pK6iXMV4AaABAg,2025-04-05 05:30:00,Sir mera accident 8 jan ko hua tha but muje emergency se jo prescription mila us pe mlc number mention hai but original MLC nahi mili hai.kya mai prescription ki copy jispe mlc number likha hai wo copy laga ke insurance reimbursement claim kar sakta hun ya insurance company ko mlc copy dena mandatory hai. Mere pass icici Lombard ki corporate policy hai,354,unknown,3,unknown,Claims Experience,Claim Reimbursement,Claims / TPA,Process / Documentation Friction,Confusion,Medium,"My accident occurred on January 8th. The emergency prescription has an MLC number, but I don't have the original MLC. Can I claim reimbursement using a copy of the prescription with the MLC number, or is the MLC copy mandatory for the insurance company? I have a corporate policy with ICICI Lombard.",3,3,Medium
https://www.youtube.com/watch?v=7kNV457jsVg&lc=UgyTOd9Ej1DEUZftAAN4AaABAg.AN28pXQ_XDPAN3oMsTIXoX,2025-10-06 05:30:00,Mere sath jo hua to sach much cheating hai. Ek aadmi aaya document review karne aur ICICI Lombard me ja k bola ki customer ko claim nahi chahiye aur wo man gae aur claim reject kar dia. Fir aaj tak sab call center walo ne sab ne alag alag bahane banae magar koi claim reactivate nahi kia. Mujhe sach much ICICI ne cheat kia. Abhi IRDAI me request kia hai maine. Is k baad consumer court bhi jaunga mai. Tumhara claim dia hai to you are lucky but mere sath galat kia hai in logo ne is me koi shak nahi hai. You or any 1 should not go through this but agar kabhi tumhare sath aisa hi aur tumhe koi aisa bolega ki tum frustration nikal rahe ho tab you will feel the pain. By the way saare evidence mere pas hai mai bus prarthna karta hu ki bus normally thik ho jae nahi to consumer court me mai sare video aur audio recording dikhaunga aur sunaunga. I still hope justice will be served against this frawd ICICI Lombard !!!,919,unknown,0,unknown,Claims Experience,Claim Rejection,Agent / Advisor,Misrepresentation / Incomplete Explanation,Betrayal,High,"What happened to me is true cheating. A person came to review documents and went to ICICI Lombard, saying the customer doesn't want the claim, and they agreed and rejected the claim. Since then, call center agents have made excuses, but no claim has been reactivated. ICICI has truly cheated me. I have now filed a request with IRDAI and will go to consumer court after this. Your claim was approved, so you are lucky, but they did wrong to me. I still hope justice will be served against this fraud ICICI Lombard!!!",4,2,High
https://www.youtube.com/watch?v=7kNV457jsVg&lc=UgxWkALfWNj0WRZd1wV4AaABAg.AMuFGnIob5IAMx0YQtOL5w,2025-10-06 05:30:00,Nahi bhai IRDA me complain kia hu mai. Abhi dekhte hai kya hota hai. Bahut pareshaan hu bhai bahot. ICICI Lombard ek bahut badi frawd company hai. Is ko kisi ka darr nahi hai.  Customer ko claim nahi chahiye ye bol k reject kia. Man mani hai inki. You can share your number in Instagram https://www.instagram.com/dhirajkumar713/ I will call you for help 🙏🙏🙏,357,unknown,0,unknown,Claims Experience,Claim Rejection,Unknown,Misrepresentation / Incomplete Explanation,Anger,High,I have complained to IRDA. Let's see what happens. I am very troubled. ICICI Lombard is a big fraud company. They don't fear anyone. They rejected the claim saying the customer doesn't want it. They act as they please.,4,2,Medium
https://www.youtube.com/watch?v=-0MMeYTxuzc&lc=Ugw9aSpFKqwTj3BseuN4AaABAg,2026-03-10 05:30:00,"Worst in claim.

I have 2 personal health policy.

Icici lombard Elevate health and Niva Bupa ReAssure 2.0. 

I apply cashless claim in (planed Hospital) hospital Icici lombard elevate Reject other hand Niva bupa Ressure 2.0 approv.

All ped and accident related PED Maintion in both policy.

Icici lombard Elevate Ped Rider also add at policy buying time.

Same hospital same doctor same treatment Icici lombard elevate Reject but other hand Niva bupa Ressure 2.0 approv without any problem.

Icici lombard executive also visit in hospital check all document and clearly tell company reject this claim it's unfair.",615,unknown,0,health,Claims Experience,Claims Rejection,Agent / Advisor,Process / Documentation Friction,Anger,High,"Customer's planned hospitalization claim with ICICI Lombard Elevate health was rejected, while Niva Bupa ReAssure 2.0 was approved for the same treatment at the same hospital with the same doctor. ICICI Lombard executive visited the hospital and confirmed the rejection, which the customer found unfair.",3,2,Medium
https://www.youtube.com/watch?v=Quh-2LKlpo0&lc=UgxGqlfz6rWgNZz0ae94AaABAg,2025-03-31 05:30:00,"Please don't buy insurance from ICICI Lombard because they never give you claim when need it
There managers are also too busy to connect and talk to customer 
Recently I met with a bike accident and they just reject my claim due to wrong policy purchased from website only
After raising request nothing happened 
It's not safe to buy policy from ICICI Lombard",359,unknown,0,motor,Claims Experience,Claims Rejection,Digital / App / Website,Process / Documentation Friction,Anger,High,"Customer had a bike accident and their claim was rejected due to purchasing the wrong policy from the website. Managers were unavailable to connect, and requests for help yielded no results, leading to a feeling of unsafety in buying from ICICI Lombard.",2,1,Medium
https://www.youtube.com/watch?v=Quh-2LKlpo0&lc=UgwgT0fttc6Wd2iSFRF4AaABAg,2023-03-31 05:30:00,"I filed a claim as I met an accident on 26th of December. Mrinal Banerjee 082400 53868(surveyor) interpreted the accident fact into his own story and reported the same to the organisation. According to him the ratio of impact should be high when someone should die or injured the car should get mashedup then only the claim will be taken as consistent. I called customer care Ashwin Shinde aggressively prompt me ""then what can I do""  and disconnected the call. Absolutely opposite whatever its saying here in the video and never care the customer. the people are not at all cooperative and supportive and doesn't understand the pragmatic situation of the customer. requesting every one not to take this ICICI Lombard service if you are really looking for a genuine claim. The worst insurance company I ever dealt with..#ICICILombard",833,unknown,0,motor,Claims Experience,Claims Rejection,Claims / TPA,Misrepresentation / Incomplete Explanation,Anger,High,"Customer filed a claim after a bike accident on Dec 26th. The surveyor, Mrinal Banerjee, allegedly misinterpreted the accident facts and reported them to ICICI Lombard, stating that a claim would only be consistent if the impact was severe enough to cause death or significant vehicle damage. When the customer called customer care, Ashwin Shinde aggressively responded and disconnected the call. The customer feels the company does not care about the customer's pragmatic situation and advises against using ICICI Lombard for genuine claims.",2,1,High
https://www.youtube.com/watch?v=0B8x8pBBRhU&lc=Ugwh4_JQY1A7Ode5QwR4AaABAg,2023-03-31 05:30:00,Main Manish Kumar shrivtastav Uttar Pradesh se Gorakhpur district se main hun aur main ICICI Lombard mein insurance karaya hua hai meri gadi ka 29 10 mein accident hua aur abhi tak 26 din ho gaye hain insurance ka claim nahin mila hai aur main video banaunga apni gadi ka aur insurance ko sabit karke main rahunga,313,"Gorakhpur, Uttar Pradesh, India",0,unknown,Claims Experience,Claims Processing Delay,Unknown,Process / Documentation Friction,Resignation,Medium,The user had a car accident on 29/10 and 26 days later has not received the insurance claim from ICICI Lombard. The user intends to make a video to prove their case.,2,2,Medium
https://www.youtube.com/watch?v=ZiTHWrFx20E&lc=UgxglG3p4QVAKzBZ-rJ4AaABAg,2023-03-31 05:30:00,"Sir. 
Meri wife ki meternity Hui hai first bt use pahle private hospitals & orai district hospital me admit kraya jab waha se mana ker fir use private kamla hospital me admit kraya , waha se bhi mana kr diya fir Jhansi medical College me refer Kiya . Isme ambulance ,janche ,altrasound , medicine doctors fees , sab hua blood bhi kharida gya . Bad charge  etc . Bad me baby admit ho gya because juindic btaya tha . Doctors ne. Usi hospital me. 15 din admit raha use bhi blood Dena pada. . aur abhi bhi bachhe ka elaj cha rha hai. Aur wife ka because . 

Maine ICICI Lombard healthcare policy Li Hui hai . 2 year hai first year koi bhi claims nahi kiya. 
Is kharch ka rimversment krana chahta hu. Kaise hoga please help me.",722,unknown,0,health,Claims Experience,Claim Reimbursement Inquiry,Unknown,Product Design or Complexity,Confusion,Medium,"The user wants to know how to get reimbursement for maternity expenses incurred at multiple private and government hospitals, including ambulance, tests, medicines, and baby's NICU admission due to jaundice, under their 2-year-old ICICI Lombard healthcare policy. They had no claims in the first year.",3,3,Medium
https://www.youtube.com/watch?v=ZiTHWrFx20E&lc=UgzY3hAqS5JypCkMya94AaABAg,2022-03-31 05:30:00,"Sir ji 
I want to know limit for Catract operation as doctor suggested 60%& 70% in both eyes. Necessary scanning etc done today at Ojas hospital Kandivali east thakur Village and operation will be done in the next couple of days after all necessary reports are taken. Wife's policy of ICICI Lombard is 14 years old and sum insured is 3L+ 1.5L bonus.
So my simple question is how much she can claim after both eyes operated during next one period's time.
I will be much obliged if u guide me.
Regards",499,"Kandivali East, Mumbai, India",0,health,Claims Experience,Claim Inquiry,Unknown,Product Design or Complexity,Confusion,Medium,"The user's wife has an ICICI Lombard health policy (14 years old, sum insured 3L+1.5L bonus) and requires cataract surgery for both eyes (60% & 70% vision loss). They are seeking guidance on the claim limit for the operation and necessary scans at Ojas hospital, Kandivali East, Mumbai.",3,3,Medium
https://www.youtube.com/watch?v=ZiTHWrFx20E&lc=UgznKEx6HIw-N-1v-Dp4AaABAg,2021-03-31 05:30:00,"Im Dr Ramesh Baburam Chauhan. 6months back i have removed icici Lombard health insurance policy from one of icici bank branch in pune pcmc . I paid premium by my credit card & was told by dupty manager policy kit & policy certificate will come to ur home directly. But now 6month plus time has pass No policy kit , No Policy number, No policy is provided to me.
I had Complain to headbanking branch & several follow up, reminder  given to Icici bank all concern deptt but dead response. Please don't take any product of icici bank its No longer best private bank like mrs Chanda Kochar has service for her customer service.  Its worst & cheating going On. Its a big Scandal going on Nobody is going to get any claim only excuse & dead service will be given under this new leadership of icici bank.",797,"Pune PCMC, India",1,health,Onboarding & Policy Understanding,Policy Admin,Branch / Customer Service,Process / Documentation Friction,Betrayal,High,"Event: Removed ICICI Lombard health insurance policy. Process: Paid premium via credit card at an ICICI bank branch in Pune PCMC, was promised policy kit and certificate would be sent home. Outcome: After 6 months, no policy kit, number, or certificate received, despite complaints and follow-ups with ICICI bank branches and departments.",3,2,Medium
https://www.youtube.com/watch?v=EDZ74XMFirI&lc=UgwXIDqCTOtuvdMCDoJ4AaABAg,2025-12-05 05:30:00,"Sir

I am having 9 yr old health shield from ICICI Lombard ... This year company is not allowing me to increase my base sum assured as possibly they stopped this plan and started elevate plan... What to Do with existing health issues

Super top up or new fresh policy with basic sum assured of rs 5000000",304,unknown,1,health,Servicing & Policy Admin,Policy Admin,Unknown,Product Design or Complexity,Confusion,Medium,"Event: Has a 9-year-old ICICI Lombard Health Shield policy. Process: The company is not allowing an increase in the base sum assured, possibly due to the plan being discontinued and replaced by the 'Elevate' plan. Outcome: The customer is unsure what to do regarding existing health issues, considering a super top-up or a new policy with a basic sum assured of Rs 5,000,000.",3,2,Medium
https://www.youtube.com/watch?v=NyAbzcTDjqM&lc=Ugz2iQnW0cT_NflUSht4AaABAg,2026-01-05 05:30:00,मेरा बाइक चोरी हो गया उसका पॉलिसी भी सही हैंICICI lombard काफिर भी किया कंपनी वाले claim रिजेक्ट कर दिया प्रीवियस पॉलिसी और करंट पॉलिसी में गैपिंग है लेकिन मेरी बाइक चोरी करंट पॉलिसी के समय के अंदर हुआ है उसके बावजूद वह बोला दोनों में गैपिंग है इसलिए आपका क्लेम रिजेक्ट हो गया आपको जहां जाना है जाइए आपको पैसा नहीं देंगे हमने irda में complain किया फिर भी कोई सुनवाई नहीं हुआ कंपनी वाला जीत गया सब मिले हुए हैं,410,unknown,0,motor,Claims Experience,Claims Processing,Claims / TPA,Process / Documentation Friction,Anger,High,"Event: Bike was stolen. Process: Had a valid ICICI Lombard policy for the bike. Outcome: The company rejected the claim, stating a gap between the previous and current policy, even though the theft occurred during the current policy period. The customer was told they would not be paid and that complaints to IRDA were unsuccessful.",2,1,Medium
https://www.youtube.com/watch?v=AEm0CR_OpLo&lc=UgwKQ2fBYqFJ9KtnFvl4AaABAg,2026-03-01 05:30:00,"False policy claim not approv.

I hospitalization 5 dat admit and face surgery.

Icici lombard Elevate Reject cashless claim other hand Niva bupa Ressure 2.0 approv this cashless claim.

Ped and Accident related Ped maintion in policy buying time and first policy copy receiv.

After 1st renewal i file Accident ped related claim Icici lombard elevate Reject. PED Modification Rider policy 1st time buying time I add / purchase. 

But claim time show False reasons.

Icici lombard Elevate executive visit in hospital when I admit he meet with me check all past hospitalization paper and policy document after he tell company Reject with false excuses.

Company should approv this claim Icici lombard executive statement.",720,unknown,0,health,Claims Experience,Claims Rejection,Claims / TPA,Misrepresentation / Incomplete Explanation,Betrayal,High,"Event: Hospitalization and surgery. Process: Filed a cashless claim with ICICI Lombard Elevate, which was rejected. Outcome: Claim rejected with false excuses, despite a company executive's visit and initial understanding.",3,2,Medium
